98;-1,2472992;0,72598267;Att
99;-1,2622986;0,7303009;Att
100;-1,277298;0,7345581;Att
101;-1,2922974;0,7387848;Att
102;-1,3072968;0,7429657;Att
103;-1,3222961;0,74710083;Att
104;-1,3372955;0,7511902;Att
105;-1,3522949;0,755249;Att
106;-1,3672943;0,7592468;Att
107;-1,3822937;0,76322937;Att
108;-1,3972931;0,7671509;Att
109;-1,4122925;0,77104187;Att
110;-1,4272919;0,7748718;Att
111;-1,4422913;0,7786865;Att
112;-1,4572906;0,78245544;Att
113;-1,47229;0,7861786;Att
114;-1,4872894;0,7898712;Att
115;-1,5022888;0,79351807;Att
116;-1,5172882;0,7971344;Att
117;-1,5322876;0,80070496;Att
118;-1,547287;0,804245;Att
119;-1,5622864;0,8077545;Att
120;-1,5772858;0,81121826;Att
121;-1,5922852;0,8146515;Att
122;-1,6072845;0,81803894;Att
123;-1,6222839;0,8213959;Att
124;-1,6372833;0,8247223;Att
125;-1,6522827;0,8280182;Att
126;-1,6672821;0,8312683;Att
127;-1,6822815;0,8344879;Att
128;-1,6972809;0,83769226;Att
129;-1,7122803;0,8408356;Att
130;-1,7272797;0,8439636;Att
131;-1,742279;0,84706116;Att
132;-1,7572784;0,8501129;Att
133;-1,7722778;0,8531494;Att
134;-1,7872772;0,85614014;Att
135;-1,8022766;0,85910034;Att
136;-1,817276;0,8620453;Att
137;-1,8322754;0,86494446;Att
138;-1,8472748;0,8678131;Att
139;-1,8622742;0,8706665;Att
140;-1,8772736;0,8734741;Att
141;-1,892273;0,8762665;Att
142;-1,9072723;0,8790283;Att
143;-1,9222717;0,88175964;Att
144;-1,9372711;0,8844452;Att
145;-1,9522705;0,88713074;Att
146;-1,9672699;0,8897705;Att
147;-1,9822693;0,892395;Att
148;-1,9972687;0,89497375;Att
149;-2,012268;0,89753723;Att
150;-2,0272675;0,90008545;Att
151;-2,0422668;0,9025879;Att
152;-2,0572662;0,9050751;Att
153;-2,0722656;0,90753174;Att
154;-2,087265;0,90997314;Att
155;-2,1022644;0,91238403;Att
156;-2,1172638;0,9147644;Att
157;-2,1322632;0,91711426;Att
158;-2,1472626;0,91944885;Att
159;-2,162262;0,9217682;Att
160;-2,1772614;0,924057;Att
161;-2,1922607;0,9263153;Att
162;-2,2072601;0,92855835;Att
163;-2,2222595;0,9307709;Att
164;-2,237259;0,93296814;Att
165;-2,2522583;0,9351349;Att
166;-2,2672577;0,9372864;Att
167;-2,282257;0,93940735;Att
168;-2,2972565;0,94151306;Att
169;-2,3122559;0,9436035;Att
170;-2,3272552;0,94566345;Att
171;-2,3422546;0,9476929;Att
172;-2,357254;0,9497223;Att
173;-2,3722534;0,9517212;Att
174;-2,3872528;0,9536896;Att
175;-2,4022522;0,9556427;Att
176;-2,4172516;0,95758057;Att
177;-2,432251;0,9595032;Att
178;-2,4472504;0,96139526;Att
179;-2,4622498;0,9632721;Att
180;-2,4772491;0,96513367;Att
181;-2,4922485;0,9669647;Att
182;-2,507248;0,9687958;Att
183;-2,5222473;0,9705963;Att
184;-2,5372467;0,97236633;Att
185;-2,552246;0,97413635;Att
186;-2,5672455;0,97587585;Att
187;-2,5822449;0,97761536;Att
188;-2,5972443;0,97932434;Att
189;-2,6122437;0,9810028;Att
190;-2,627243;0,9826813;Att
191;-2,6422424;0,9843445;Att
192;-2,6572418;0,9859772;Att
193;-2,6722412;0,9875946;Att
194;-2,6872406;0,98921204;Att
195;-2,70224;0,99079895;Att
196;-2,7172394;0,9923706;Att
197;-2,7322388;0,993927;Att
198;-2,7472382;0,99546814;Att
199;-2,7622375;0,996994;Att
200;-2,777237;0,99850464;Att
201;-2,7922363;1;Dec
202;0,19264221;0,98817444;Dec
203;0,17764282;0,97647095;Dec
204;0,16264343;0,9648895;Dec
205;0,14764404;0,9534302;Dec
206;0,13264465;0,9420929;Dec
207;0,11764526;0,9308777;Dec
208;0,102645874;0,9197693;Dec
209;0,087646484;0,90878296;Dec
210;0,072647095;0,89790344;Dec
211;0,057647705;0,88713074;Dec
212;0,042648315;0,8764801;Dec
213;0,027648926;0,8659363;Dec
214;0,012649536;0,8555145;Dec
215;-0,0023498535;0,8451843;Dec
216;-0,017349243;0,83496094;Dec
217;-0,032348633;0,82484436;Dec
218;-0,047348022;0,8148346;Dec
219;-0,062347412;0,80493164;Dec
220;-0,0773468;0,7951355;Dec
221;-0,09234619;0,7854309;Dec
222;-0,10734558;0,77583313;Dec
223;-0,12234497;0,7663269;Dec
224;-0,13734436;0,7569275;Dec
225;-0,15234375;0,7476196;Dec
226;-0,16734314;0,7384033;Dec
227;-0,18234253;0,7292938;Dec
228;-0,19734192;0,7202759;Dec
229;-0,21234131;0,7113495;Dec
230;-0,2273407;0,70251465;Dec
231;-0,24234009;0,6937561;Dec
232;-0,25733948;0,6851196;Dec
233;-0,27233887;0,6765442;Dec
234;-0,28733826;0,66807556;Dec
235;-0,30233765;0,6596832;Dec
236;-0,31733704;0,65138245;Dec
237;-0,33233643;0,6431732;Dec
238;-0,34733582;0,6350403;Dec
239;-0,3623352;0,6269989;Dec
240;-0,3773346;0,6190338;Dec
241;-0,39233398;0,611145;Dec
242;-0,40733337;0,6033478;Dec
243;-0,42233276;0,5956421;Dec
244;-0,43733215;0,58799744;Dec
245;-0,45233154;0,58044434;Dec
246;-0,46733093;0,5729523;Dec
247;-0,48233032;0,56555176;Dec
248;-0,4973297;0,55822754;Dec
249;-0,5123291;0,55096436;Dec
250;-0,5273285;0,543808;Dec
251;-0,5423279;0,5366974;Dec
252;-0,5573273;0,5296631;Dec
253;-0,57232666;0,52272034;Dec
254;-0,58732605;0,51582336;Dec
255;-0,60232544;0,50901794;Dec
256;-0,6173248;0,50227356;Dec
257;-0,6323242;0,49560547;Dec
258;-0,6473236;0,4889984;Dec
259;-0,662323;0,48246765;Dec
260;-0,6773224;0,47599792;Dec
261;-0,6923218;0,46958923;Dec
262;-0,70732117;0,46325684;Dec
263;-0,72232056;0,45698547;Dec
264;-0,73731995;0,4507904;Dec
265;-0,75231934;0,4446411;Dec
266;-0,7673187;0,43856812;Dec
267;-0,7823181;0,43255615;Dec
268;-0,7973175;0,42660522;Dec
269;-0,8123169;0,42071533;Dec
270;-0,8273163;0,41488647;Dec
271;-0,8423157;0,40911865;Dec
272;-0,85731506;0,40341187;Dec
273;-0,87231445;0,39775085;Dec
274;-0,88731384;0,39216614;Dec
275;-0,90231323;0,3866272;Dec
276;-0,9173126;0,3811493;Dec
277;-0,932312;0,37573242;Dec
278;-0,9473114;0,3703766;Dec
279;-0,9623108;0,36506653;Dec
280;-0,9773102;0,35980225;Dec
281;-0,9923096;0,35461426;Dec
282;-1,007309;0,34947205;Dec
283;-1,0223083;0,3443756;Dec
284;-1,0373077;0,3393402;Dec
285;-1,0523071;0,3343506;Dec
286;-1,0673065;0,32940674;Sus
287;-1,0823059;0,32940674;Sus
288;-1,0823059;0,32940674;Sus
289;-1,0823059;0,32940674;Sus
290;-1,0823059;0,32940674;Sus
291;-1,0823059;0,32940674;Sus
292;-1,0823059;0,32940674;Sus
293;-1,0823059;0,32940674;Sus
294;-1,0823059;0,32940674;Sus
295;-1,0823059;0,32940674;Sus
296;-1,0823059;0,32940674;Sus
297;-1,0823059;0,32940674;Sus
298;-1,0823059;0,32940674;Sus
299;-1,0823059;0,32940674;Sus
300;-1,0823059;0,32940674;Sus
301;-1,0823059;0,32940674;Sus
302;-1,0823059;0,32940674;Sus
303;-1,0823059;0,32940674;Sus
304;-1,0823059;0,32940674;Sus
305;-1,0823059;0,32940674;Sus
306;-1,0823059;0,32940674;Sus
307;-1,0823059;0,32940674;Sus
308;-1,0823059;0,32940674;Sus
309;-1,0823059;0,32940674;Sus
310;-1,0823059;0,32940674;Sus
311;-1,0823059;0,32940674;Sus
312;-1,0823059;0,32940674;Sus
313;-1,0823059;0,32940674;Sus
314;-1,0823059;0,32940674;Sus
315;-1,0823059;0,32940674;Sus
316;-1,0823059;0,32940674;Sus
317;-1,0823059;0,32940674;Sus
318;-1,0823059;0,32940674;Sus
319;-1,0823059;0,32940674;Sus
320;-1,0823059;0,32940674;Sus
321;-1,0823059;0,32940674;Sus
322;-1,0823059;0,32940674;Sus
323;-1,0823059;0,32940674;Sus
324;-1,0823059;0,32940674;Sus
325;-1,0823059;0,32940674;Sus
326;-1,0823059;0,32940674;Sus
327;-1,0823059;0,32940674;Sus
328;-1,0823059;0,32940674;Sus
329;-1,0823059;0,32940674;Sus
330;-1,0823059;0,32940674;Sus
331;-1,0823059;0,32940674;Sus
332;-1,0823059;0,32940674;Sus
333;-1,0823059;0,32940674;Sus
334;-1,0823059;0,32940674;Sus
335;-1,0823059;0,32940674;Sus
336;-1,0823059;0,32940674;Sus
337;-1,0823059;0,32940674;Sus
338;-1,0823059;0,32940674;Sus
339;-1,0823059;0,32940674;Sus
340;-1,0823059;0,32940674;Sus
341;-1,0823059;0,32940674;Sus
342;-1,0823059;0,32940674;Sus
343;-1,0823059;0,32940674;Sus
344;-1,0823059;0,32940674;Sus
345;-1,0823059;0,32940674;Sus
346;-1,0823059;0,32940674;Sus
347;-1,0823059;0,32940674;Sus
348;-1,0823059;0,32940674;Sus
349;-1,0823059;0,32940674;Sus
350;-1,0823059;0,32777405;Rel
351;-1,0872955;0,32615662;Rel
352;-1,0922852;0,32453918;Rel
353;-1,0972748;0,32292175;Rel
354;-1,1022644;0,32131958;Rel
355;-1,107254;0,3197174;Rel
356;-1,1122437;0,31811523;Rel
357;-1,1172333;0,31652832;Rel
358;-1,1222229;0,3149414;Rel
359;-1,1272125;0,3133545;Rel
360;-1,1322021;0,31178284;Rel
361;-1,1371918;0,31021118;Rel
362;-1,1421814;0,30863953;Rel
363;-1,147171;0,30708313;Rel
364;-1,1521606;0,305542;Rel
365;-1,1571503;0,3039856;Rel
366;-1,1621399;0,30244446;Rel
367;-1,1671295;0,30090332;Rel
368;-1,1721191;0,29937744;Rel
369;-1,1771088;0,29785156;Rel
370;-1,1820984;0,29632568;Rel
371;-1,187088;0,29481506;Rel
372;-1,1920776;0,29330444;Rel
373;-1,1970673;0,29179382;Rel
374;-1,2020569;0,29029846;Rel
375;-1,2070465;0,2888031;Rel
376;-1,2120361;0,28730774;Rel
377;-1,2170258;0,28581238;Rel
378;-1,2220154;0,28434753;Rel
379;-1,227005;0,28286743;Rel
380;-1,2319946;0,2814026;Rel
381;-1,2369843;0,27993774;Rel
382;-1,2419739;0,2784729;Rel
383;-1,2469635;0,27702332;Rel
384;-1,2519531;0,27555847;Rel
385;-1,2569427;0,27412415;Rel
386;-1,2619324;0,27268982;Rel
387;-1,266922;0,2712555;Rel
388;-1,2719116;0,26982117;Rel
389;-1,2769012;0,2684021;Rel
390;-1,2818909;0,26696777;Rel
391;-1,2868805;0,26556396;Rel
392;-1,2918701;0,2641449;Rel
393;-1,2968597;0,2627411;Rel
394;-1,3018494;0,26133728;Rel
395;-1,306839;0,25994873;Rel
396;-1,3118286;0,25856018;Rel
397;-1,3168182;0,25717163;Rel
398;-1,3218079;0,25578308;Rel
399;-1,3267975;0,2544098;Rel
400;-1,3317871;0,2530365;Rel
401;-1,3367767;0,25167847;Rel
402;-1,3417664;0,25030518;Rel
403;-1,346756;0,2489624;Rel
404;-1,3517456;0,24760437;Rel
405;-1,3567352;0,24624634;Rel
406;-1,3617249;0,24490356;Rel
407;-1,3667145;0,24357605;Rel
408;-1,3717041;0,24223328;Rel
409;-1,3766937;0,24090576;Rel
410;-1,3816833;0,23957825;Rel
411;-1,386673;0,23826599;Rel
412;-1,3916626;0,23695374;Rel
413;-1,3966522;0,23564148;Rel
414;-1,4016418;0,23432922;Rel
415;-1,4066315;0,23303223;Rel
416;-1,4116211;0,23173523;Rel
417;-1,4166107;0,23043823;Rel
418;-1,4216003;0,22914124;Rel
419;-1,42659;0,2278595;Rel
420;-1,4315796;0,22657776;Rel
421;-1,4365692;0,22531128;Rel
422;-1,4415588;0,22402954;Rel
423;-1,4465485;0,22276306;Rel
424;-1,4515381;0,22151184;Rel
425;-1,4565277;0,22024536;Rel
426;-1,4615173;0,21899414;Rel
427;-1,466507;0,21774292;Rel
428;-1,4714966;0,21650696;Rel
429;-1,4764862;0,21525574;Rel
430;-1,4814758;0,21401978;Rel
431;-1,4864655;0,21279907;Rel
432;-1,4914551;0,21156311;Rel
433;-1,4964447;0,2103424;Rel
434;-1,5014343;0,2091217;Rel
435;-1,506424;0,207901;Rel
436;-1,5114136;0,20669556;Rel
437;-1,5164032;0,20549011;Rel
438;-1,5213928;0,20428467;Rel
439;-1,5263824;0,20307922;Rel
440;-1,5313721;0,20188904;Rel
441;-1,5363617;0,20069885;Rel
442;-1,5413513;0,19950867;Rel
443;-1,546341;0,19833374;Rel
444;-1,5513306;0,19715881;Rel
445;-1,5563202;0,19598389;Rel
446;-1,5613098;0,19480896;Rel
447;-1,5662994;0,19364929;Rel
448;-1,5712891;0,19248962;Rel
449;-1,5762787;0,19132996;Rel
450;-1,5812683;0,19017029;Rel
451;-1,5862579;0,18902588;Rel
452;-1,5912476;0,18788147;Rel
453;-1,5962372;0,18673706;Rel
454;-1,6012268;0,18559265;Rel
455;-1,6062164;0,1844635;Rel
456;-1,611206;0,18333435;Rel
457;-1,6161957;0,1822052;Rel
458;-1,6211853;0,18109131;Rel
459;-1,6261749;0,17996216;Rel
460;-1,6311646;0,17884827;Rel
461;-1,6361542;0,17773438;Rel
462;-1,6411438;0,17663574;Rel
463;-1,6461334;0,17553711;Rel
464;-1,651123;0,17442322;Rel
465;-1,6561127;0,17333984;Rel
466;-1,6611023;0,17224121;Rel
467;-1,6660919;0,17115784;Rel
468;-1,6710815;0,17007446;Rel
469;-1,6760712;0,16899109;Rel
470;-1,6810608;0,16790771;Rel
471;-1,6860504;0,1668396;Rel
472;-1,69104;0,16577148;Rel
473;-1,6960297;0,16470337;Rel
474;-1,7010193;0,16365051;Rel
475;-1,7060089;0,1625824;Rel
476;-1,7109985;0,16152954;Rel
477;-1,7159882;0,16047668;Rel
478;-1,7209778;0,15943909;Rel
479;-1,7259674;0,15838623;Rel
480;-1,730957;0,15734863;Rel
481;-1,7359467;0,15631104;Rel
482;-1,7409363;0,1552887;Rel
483;-1,7459259;0,1542511;Rel
484;-1,7509155;0,15322876;Rel
485;-1,7559052;0,15220642;Rel
486;-1,7608948;0,15118408;Rel
487;-1,7658844;0,15016174;Rel
488;-1,770874;0,14915466;Rel
489;-1,7758636;0,14814758;Rel
490;-1,7808533;0,1471405;Rel
491;-1,7858429;0,14614868;Rel
492;-1,7908325;0,1451416;Rel
493;-1,7958221;0,14414978;Rel
494;-1,8008118;0,14315796;Rel
495;-1,8058014;0,14216614;Rel
496;-1,810791;0,14118958;Rel
497;-1,8157806;0,14021301;Rel
498;-1,8207703;0,13923645;Rel
499;-1,8257599;0,13825989;Rel
500;-1,8307495;0,13728333;Rel
501;-1,8357391;0,13632202;Rel
502;-1,8407288;0,13536072;Rel
503;-1,8457184;0,13439941;Rel
504;-1,850708;0,13343811;Rel
505;-1,8556976;0,1324768;Rel
506;-1,8606873;0,13153076;Rel
507;-1,8656769;0,13058472;Rel
508;-1,8706665;0,12963867;Rel
509;-1,8756561;0,12869263;Rel
510;-1,8806458;0,12776184;Rel
511;-1,8856354;0,12683105;Rel
512;-1,890625;0,12590027;Rel
513;-1,8956146;0,12496948;Rel
514;-1,9006042;0,1240387;Rel
515;-1,9055939;0,12312317;Rel
516;-1,9105835;0,12220764;Rel
517;-1,9155731;0,121292114;Rel
518;-1,9205627;0,12037659;Rel
519;-1,9255524;0,11946106;Rel
520;-1,930542;0,11856079;Rel
521;-1,9355316;0,11766052;Rel
522;-1,9405212;0,116760254;Rel
523;-1,9455109;0,115859985;Rel
524;-1,9505005;0,114974976;Rel
525;-1,9554901;0,11407471;Rel
526;-1,9604797;0,1131897;Rel
527;-1,9654694;0,11230469;Rel
528;-1,970459;0,11143494;Rel
529;-1,9754486;0,11054993;Rel
530;-1,9804382;0,109680176;Rel
531;-1,9854279;0,108810425;Rel
532;-1,9904175;0,107940674;Rel
533;-1,9954071;0,10707092;Rel
534;-2,0003967;0,10620117;Rel
535;-2,0053864;0,10534668;Rel
536;-2,010376;0,10449219;Rel
537;-2,0153656;0,103637695;Rel
538;-2,0203552;0,1027832;Rel
539;-2,0253448;0,10194397;Rel
540;-2,0303345;0,10108948;Rel
541;-2,035324;0,100250244;Rel
542;-2,0403137;0,09941101;Rel
543;-2,0453033;0,09857178;Rel
544;-2,050293;0,0977478;Rel
545;-2,0552826;0,09690857;Rel
546;-2,0602722;0,096084595;Rel
547;-2,0652618;0,09526062;Rel
548;-2,0702515;0,094436646;Rel
549;-2,075241;0,09361267;Rel
550;-2,0802307;0,092803955;Rel
551;-2,0852203;0,09197998;Rel
552;-2,09021;0,091171265;Rel
553;-2,0951996;0,09036255;Rel
554;-2,1001892;0,08955383;Rel
555;-2,1051788;0,088760376;Rel
556;-2,1101685;0,08795166;Rel
557;-2,115158;0,0871582;Rel
558;-2,1201477;0,086364746;Rel
559;-2,1251373;0,08557129;Rel
560;-2,130127;0,08479309;Rel
561;-2,1351166;0,083999634;Rel
562;-2,1401062;0,083221436;Rel
563;-2,1450958;0,08244324;Rel
564;-2,1500854;0,08166504;Rel
565;-2,155075;0,08088684;Rel
566;-2,1600647;0,08010864;Rel
567;-2,1650543;0,0793457;Rel
568;-2,170044;0,07858276;Rel
569;-2,1750336;0,077804565;Rel
570;-2,1800232;0,077041626;Rel
571;-2,1850128;0,076293945;Rel
572;-2,1900024;0,075531006;Rel
573;-2,194992;0,074783325;Rel
574;-2,1999817;0,074020386;Rel
575;-2,2049713;0,073272705;Rel
576;-2,209961;0,072525024;Rel
577;-2,2149506;0,0717926;Rel
578;-2,2199402;0,07104492;Rel
579;-2,2249298;0,0703125;Rel
580;-2,2299194;0,06958008;Rel
581;-2,234909;0,0688324;Rel
582;-2,2398987;0,068115234;Rel
583;-2,2448883;0,06738281;Rel
584;-2,249878;0,06665039;Rel
585;-2,2548676;0,06593323;Rel
586;-2,2598572;0,065216064;Rel
587;-2,2648468;0,0644989;Rel
588;-2,2698364;0,06378174;Rel
589;-2,274826;0,063064575;Rel
590;-2,2798157;0,062347412;Rel
591;-2,2848053;0,061645508;Rel
592;-2,289795;0,060943604;Rel
593;-2,2947845;0,06022644;Rel
594;-2,2997742;0,059539795;Rel
595;-2,3047638;0,05883789;Rel
596;-2,3097534;0,058135986;Rel
597;-2,314743;0,05744934;Rel
598;-2,3197327;0,056747437;Rel
599;-2,3247223;0,05606079;Rel
600;-2,329712;0,055374146;Rel
601;-2,3347015;0,0546875;Rel
602;-2,3396912;0,054016113;Rel
603;-2,3446808;0,053329468;Rel
604;-2,3496704;0,05265808;Rel
605;-2,35466;0,051971436;Rel
606;-2,3596497;0,05130005;Rel
607;-2,3646393;0,050628662;Rel
608;-2,369629;0,049972534;Rel
609;-2,3746185;0,049301147;Rel
610;-2,3796082;0,04862976;Rel
611;-2,3845978;0,047973633;Rel
612;-2,3895874;0,047317505;Rel
613;-2,394577;0,046661377;Rel
614;-2,3995667;0,04600525;Rel
615;-2,4045563;0,04534912;Rel
616;-2,409546;0,044708252;Rel
617;-2,4145355;0,044052124;Rel
618;-2,4195251;0,043411255;Rel
619;-2,4245148;0,042770386;Rel
620;-2,4295044;0,042129517;Rel
621;-2,434494;0,041488647;Rel
622;-2,4394836;0,04084778;Rel
623;-2,4444733;0,040222168;Rel
624;-2,449463;0,0395813;Rel
625;-2,4544525;0,03895569;Rel
626;-2,4594421;0,038330078;Rel
627;-2,4644318;0,037704468;Rel
628;-2,4694214;0,037078857;Rel
629;-2,474411;0,036453247;Rel
630;-2,4794006;0,035842896;Rel
631;-2,4843903;0,035217285;Rel
632;-2,48938;0,034606934;Rel
633;-2,4943695;0,033996582;Rel
634;-2,4993591;0,03338623;Rel
635;-2,5043488;0,03277588;Rel
636;-2,5093384;0,032165527;Rel
637;-2,514328;0,031570435;Rel
638;-2,5193176;0,030960083;Rel
639;-2,5243073;0,03036499;Rel
640;-2,5292969;0,029769897;Rel
641;-2,5342865;0,029174805;Rel
642;-2,5392761;0,028579712;Rel
643;-2,5442657;0,02798462;Rel
644;-2,5492554;0,027389526;Rel
645;-2,554245;0,026809692;Rel
646;-2,5592346;0,0262146;Rel
647;-2,5642242;0,025634766;Rel
648;-2,5692139;0,025054932;Rel
649;-2,5742035;0,024475098;Rel
650;-2,579193;0,023895264;Rel
651;-2,5841827;0,02331543;Rel
652;-2,5891724;0,022750854;Rel
653;-2,594162;0,02217102;Rel
654;-2,5991516;0,021606445;Rel
655;-2,6041412;0,02104187;Rel
656;-2,6091309;0,020477295;Rel
657;-2,6141205;0,01991272;Rel
658;-2,61911;0,019348145;Rel
659;-2,6240997;0,01878357;Rel
660;-2,6290894;0,018234253;Rel
661;-2,634079;0,017669678;Rel
662;-2,6390686;0,017120361;Rel
663;-2,6440582;0,016571045;Rel
664;-2,6490479;0,01600647;Rel
665;-2,6540375;0,015457153;Rel
666;-2,659027;0,014923096;Rel
667;-2,6640167;0,014373779;Rel
668;-2,6690063;0,013824463;Rel
669;-2,673996;0,013290405;Rel
670;-2,6789856;0,012756348;Rel
671;-2,6839752;0,012207031;Rel
672;-2,6889648;0,011672974;Rel
673;-2,6939545;0,011138916;Rel
674;-2,698944;0,010620117;Rel
675;-2,7039337;0,01008606;Rel
676;-2,7089233;0,009552002;Rel
677;-2,713913;0,009033203;Rel
678;-2,7189026;0,0084991455;Rel
679;-2,7238922;0,007980347;Rel
680;-2,7288818;0,007461548;Rel
681;-2,7338715;0,006942749;Rel
682;-2,738861;0,00642395;Rel
683;-2,7438507;0,0059051514;Rel
684;-2,7488403;0,0054016113;Rel
685;-2,75383;0,0048828125;Rel
686;-2,7588196;0,0043792725;Rel
687;-2,7638092;0,0038604736;Rel
688;-2,7687988;0,0033569336;Rel
689;-2,7737885;0,0028533936;Rel
690;-2,778778;0,0023498535;Rel
691;-2,7837677;0,0018463135;Rel
692;-2,7887573;0,0013427734;Rel
693;-2,793747;0,0008544922;Rel
694;-2,7987366;0,00035095215;Rel
695;-2,8037262;0;Idl
696;0,19264221;0;Idl
697;0,19264221;0;Idl
698;0,19264221;0;Idl
699;0,19264221;0;Idl
700;0,19264221;0;Idl
701;0,19264221;0;Idl
702;0,19264221;0;Idl
703;0,19264221;0;Idl
704;0,19264221;0;Idl
705;0,19264221;0;Idl
706;0,19264221;0;Idl
707;0,19264221;0;Idl
708;0,19264221;0;Idl
709;0,19264221;0;Idl
710;0,19264221;0;Idl
711;0,19264221;0;Idl
712;0,19264221;0;Idl
713;0,19264221;0;Idl
714;0,19264221;0;Idl
715;0,19264221;0;Idl
716;0,19264221;0;Idl
717;0,19264221;0;Idl
718;0,19264221;0;Idl
719;0,19264221;0;Idl
720;0,19264221;0;Idl
721;0,19264221;0;Idl
722;0,19264221;0;Idl
723;0,19264221;0;Idl
724;0,19264221;0;Idl
725;0,19264221;0;Idl
726;0,19264221;0;Idl
727;0,19264221;0;Idl
728;0,19264221;0;Idl
729;0,19264221;0;Idl
730;0,19264221;0;Idl
731;0,19264221;0;Idl
732;0,19264221;0;Idl
733;0,19264221;0;Idl
734;0,19264221;0;Idl
735;0,19264221;0;Idl
736;0,19264221;0;Idl
737;0,19264221;0;Idl
738;0,19264221;0;Idl
739;0,19264221;0;Idl
740;0,19264221;0;Idl
741;0,19264221;0;Idl
742;0,19264221;0;Idl
743;0,19264221;0;Idl
744;0,19264221;0;Idl
745;0,19264221;0;Idl
746;0,19264221;0;Idl
747;0,19264221;0;Idl
748;0,19264221;0;Idl
749;0,19264221;0;Idl
750;0,19264221;0;Idl
751;0,19264221;0;Idl
752;0,19264221;0;Idl
753;0,19264221;0;Idl
754;0,19264221;0;Idl
755;0,19264221;0;Idl
756;0,19264221;0;Idl
757;0,19264221;0;Idl
758;0,19264221;0;Idl
759;0,19264221;0;Idl
760;0,19264221;0;Idl
761;0,19264221;0;Idl
762;0,19264221;0;Idl
763;0,19264221;0;Idl
764;0,19264221;0;Idl
765;0,19264221;0;Idl
766;0,19264221;0;Idl
767;0,19264221;0;Idl
768;0,19264221;0;Idl
